#  Non-editable header begin --------------------------------------------------------------------------------
# 
#  data format...............: continuous
#  setname...................: CNT file
#  filename..................: none_specified
#  filepath..................: none_specified
#  nchan.....................: 32
#  pnts......................: 3350040
#  srate.....................: 1000
#  nevents...................: 4740
#  generated by (bdf)........: 
#  generated by (set)........: CNT file
#  reported in ..............: 
#  prog Version..............: 2.0.0.0
#  creation date.............: 23-Jul-2012 18:26:04
#  user Account..............: 
# 
#  Non-editable header end --------------------------------------------------------------------------------




# item	 bepoch	  ecode	            label	      onset	          diff	     dura	b_flags	   a_flags	  enable	    bin
#                                                 (sec)           (sec)     (msec)    (binary)   (binary)


1     	0     	    254	              ""	      7.7240	      0.00	    0.0	    00000000     00000000	   1	[       ]
2     	0     	    250	              ""	     24.4610	  16737.00	    0.0	    00000000     00000000	   1	[       ]
3     	0     	    250	              ""	     88.7080	  64247.00	    0.0	    00000000     00000000	   1	[       ]
4     	0     	      1	              ""	     89.3840	    676.00	    0.0	    00000000     00000000	   1	[       ]
5     	0     	      1	              ""	     89.9140	    530.00	    0.0	    00000000     00000000	   1	[       ]
6     	0     	      1	              ""	     90.4470	    533.00	    0.0	    00000000     00000000	   1	[       ]
7     	0     	      1	              ""	     90.9800	    533.00	    0.0	    00000000     00000000	   1	[       ]
8     	0     	      1	              ""	     91.5130	    533.00	    0.0	    00000000     00000000	   1	[       ]
9     	0     	    253	              ""	     92.5470	   1034.00	    0.0	    00000000     00000000	   1	[       ]
10    	0     	      2	              ""	     92.5520	      5.00	    0.0	    00000000     00000000	   1	[       ]
11    	0     	    252	              ""	     93.5720	   1020.00	    0.0	    00000000     00000000	   1	[       ]
12    	0     	    250	              ""	     95.1550	   1583.00	    0.0	    00000000     00000000	   1	[       ]
13    	0     	    250	              ""	     98.9730	   3818.00	    0.0	    00000000     00000000	   1	[       ]
14    	0     	      1	              ""	     99.5310	    558.00	    0.0	    00000000     00000000	   1	[       ]
15    	0     	      1	              ""	    100.0640	    533.00	    0.0	    00000000     00000000	   1	[       ]
16    	0     	      1	              ""	    100.5970	    533.00	    0.0	    00000000     00000000	   1	[       ]
17    	0     	      1	              ""	    101.1300	    533.00	    0.0	    00000000     00000000	   1	[       ]
18    	0     	      1	              ""	    101.6640	    534.00	    0.0	    00000000     00000000	   1	[       ]
19    	0     	      1	              ""	    102.1970	    533.00	    0.0	    00000000     00000000	   1	[       ]
20    	0     	      1	              ""	    102.7300	    533.00	    0.0	    00000000     00000000	   1	[       ]
21    	0     	      1	              ""	    103.2630	    533.00	    0.0	    00000000     00000000	   1	[       ]
22    	0     	      1	              ""	    103.7970	    534.00	    0.0	    00000000     00000000	   1	[       ]
23    	0     	      1	              ""	    104.3310	    534.00	    0.0	    00000000     00000000	   1	[       ]
24    	0     	      1	              ""	    104.8640	    533.00	    0.0	    00000000     00000000	   1	[       ]
25    	0     	      1	              ""	    105.3980	    534.00	    0.0	    00000000     00000000	   1	[       ]
26    	0     	      1	              ""	    105.9310	    533.00	    0.0	    00000000     00000000	   1	[       ]
27    	0     	    253	              ""	    106.9640	   1033.00	    0.0	    00000000     00000000	   1	[       ]
28    	0     	      3	              ""	    106.9680	      4.01	    0.0	    00000000     00000000	   1	[       ]
29    	0     	    251	              ""	    107.5720	    604.00	    0.0	    00000000     00000000	   1	[       ]
30    	0     	    250	              ""	    145.8170	  38245.00	    0.0	    00000000     00000000	   1	[       ]
31    	0     	    250	              ""	    149.3070	   3490.01	    0.0	    00000000     00000000	   1	[       ]
32    	0     	      1	              ""	    149.8490	    541.99	    0.0	    00000000     00000000	   1	[       ]
33    	0     	      1	              ""	    150.3820	    533.00	    0.0	    00000000     00000000	   1	[       ]
34    	0     	      1	              ""	    150.9160	    534.00	    0.0	    00000000     00000000	   1	[       ]
35    	0     	      1	              ""	    151.4490	    533.00	    0.0	    00000000     00000000	   1	[       ]
36    	0     	      1	              ""	    151.9820	    532.99	    0.0	    00000000     00000000	   1	[       ]
37    	0     	      1	              ""	    152.5150	    533.00	    0.0	    00000000     00000000	   1	[       ]
38    	0     	      1	              ""	    153.0490	    534.00	    0.0	    00000000     00000000	   1	[       ]
39    	0     	      1	              ""	    153.5820	    533.00	    0.0	    00000000     00000000	   1	[       ]
40    	0     	      1	              ""	    154.1150	    533.00	    0.0	    00000000     00000000	   1	[       ]
41    	0     	      1	              ""	    154.6490	    534.00	    0.0	    00000000     00000000	   1	[       ]
42    	0     	      1	              ""	    155.1830	    534.00	    0.0	    00000000     00000000	   1	[       ]
43    	0     	      1	              ""	    155.7160	    533.00	    0.0	    00000000     00000000	   1	[       ]
44    	0     	      1	              ""	    156.2500	    534.00	    0.0	    00000000     00000000	   1	[       ]
45    	0     	      1	              ""	    156.7830	    533.00	    0.0	    00000000     00000000	   1	[       ]
46    	0     	      1	              ""	    157.3160	    532.99	    0.0	    00000000     00000000	   1	[       ]
47    	0     	    253	              ""	    158.3490	   1033.00	    0.0	    00000000     00000000	   1	[       ]
48    	0     	      3	              ""	    158.3530	      4.00	    0.0	    00000000     00000000	   1	[       ]
49    	0     	    251	              ""	    163.6040	   5251.01	    0.0	    00000000     00000000	   1	[       ]
50    	0     	    250	              ""	    164.1240	    519.99	    0.0	    00000000     00000000	   1	[       ]
51    	0     	    250	              ""	    168.2600	   4136.00	    0.0	    00000000     00000000	   1	[       ]
52    	0     	      1	              ""	    168.8160	    556.00	    0.0	    00000000     00000000	   1	[       ]
53    	0     	      1	              ""	    169.3490	    533.00	    0.0	    00000000     00000000	   1	[       ]
54    	0     	      1	              ""	    169.8830	    534.00	    0.0	    00000000     00000000	   1	[       ]
55    	0     	      1	              ""	    170.4160	    533.00	    0.0	    00000000     00000000	   1	[       ]
56    	0     	      1	              ""	    170.9490	    533.00	    0.0	    00000000     00000000	   1	[       ]
57    	0     	      1	              ""	    171.4820	    532.99	    0.0	    00000000     00000000	   1	[       ]
58    	0     	      1	              ""	    172.0170	    535.00	    0.0	    00000000     00000000	   1	[       ]
59    	0     	      1	              ""	    172.5500	    533.00	    0.0	    00000000     00000000	   1	[       ]
60    	0     	      1	              ""	    173.0830	    532.99	    0.0	    00000000     00000000	   1	[       ]
61    	0     	      1	              ""	    173.6170	    534.01	    0.0	    00000000     00000000	   1	[       ]
62    	0     	    253	              ""	    174.6500	   1032.99	    0.0	    00000000     00000000	   1	[       ]
63    	0     	      2	              ""	    174.6540	      4.01	    0.0	    00000000     00000000	   1	[       ]
64    	0     	    252	              ""	    175.4060	    752.00	    0.0	    00000000     00000000	   1	[       ]
65    	0     	    250	              ""	    176.5010	   1095.00	    0.0	    00000000     00000000	   1	[       ]
66    	0     	    250	              ""	    180.0380	   3536.99	    0.0	    00000000     00000000	   1	[       ]
67    	0     	      1	              ""	    180.5840	    546.01	    0.0	    00000000     00000000	   1	[       ]
68    	0     	      1	              ""	    181.1170	    533.00	    0.0	    00000000     00000000	   1	[       ]
69    	0     	      1	              ""	    181.6500	    532.99	    0.0	    00000000     00000000	   1	[       ]
70    	0     	      1	              ""	    182.1830	    533.00	    0.0	    00000000     00000000	   1	[       ]
71    	0     	      1	              ""	    182.7170	    534.00	    0.0	    00000000     00000000	   1	[       ]
72    	0     	      1	              ""	    183.2500	    533.00	    0.0	    00000000     00000000	   1	[       ]
73    	0     	      1	              ""	    183.7830	    533.00	    0.0	    00000000     00000000	   1	[       ]
74    	0     	      1	              ""	    184.3170	    534.00	    0.0	    00000000     00000000	   1	[       ]
75    	0     	      1	              ""	    184.8500	    533.00	    0.0	    00000000     00000000	   1	[       ]
76    	0     	      1	              ""	    185.3830	    532.99	    0.0	    00000000     00000000	   1	[       ]
77    	0     	      1	              ""	    185.9170	    534.01	    0.0	    00000000     00000000	   1	[       ]
78    	0     	      1	              ""	    186.4500	    532.99	    0.0	    00000000     00000000	   1	[       ]
79    	0     	      1	              ""	    186.9830	    533.00	    0.0	    00000000     00000000	   1	[       ]
80    	0     	      1	              ""	    187.5170	    534.00	    0.0	    00000000     00000000	   1	[       ]
81    	0     	      1	              ""	    188.0500	    533.00	    0.0	    00000000     00000000	   1	[       ]
82    	0     	    253	              ""	    189.0840	   1034.00	    0.0	    00000000     00000000	   1	[       ]
83    	0     	      3	              ""	    189.0880	      4.00	    0.0	    00000000     00000000	   1	[       ]
84    	0     	    251	              ""	    191.1420	   2054.00	    0.0	    00000000     00000000	   1	[       ]
85    	0     	    250	              ""	    191.9100	    768.01	    0.0	    00000000     00000000	   1	[       ]
86    	0     	    250	              ""	    196.1350	   4224.99	    0.0	    00000000     00000000	   1	[       ]
87    	0     	      1	              ""	    196.6830	    548.00	    0.0	    00000000     00000000	   1	[       ]
88    	0     	      1	              ""	    197.2180	    535.00	    0.0	    00000000     00000000	   1	[       ]
89    	0     	      1	              ""	    197.7510	    533.00	    0.0	    00000000     00000000	   1	[       ]
90    	0     	      1	              ""	    198.2840	    532.99	    0.0	    00000000     00000000	   1	[       ]
91    	0     	      1	              ""	    198.8170	    533.00	    0.0	    00000000     00000000	   1	[       ]
92    	0     	      1	              ""	    199.3510	    534.00	    0.0	    00000000     00000000	   1	[       ]
93    	0     	      1	              ""	    199.8840	    533.00	    0.0	    00000000     00000000	   1	[       ]
94    	0     	      1	              ""	    200.4170	    533.00	    0.0	    00000000     00000000	   1	[       ]
95    	0     	      1	              ""	    200.9510	    534.00	    0.0	    00000000     00000000	   1	[       ]
96    	0     	      1	              ""	    201.4840	    532.99	    0.0	    00000000     00000000	   1	[       ]
97    	0     	      1	              ""	    202.0170	    533.00	    0.0	    00000000     00000000	   1	[       ]
98    	0     	      1	              ""	    202.5510	    534.00	    0.0	    00000000     00000000	   1	[       ]
99    	0     	      1	              ""	    203.0840	    533.00	    0.0	    00000000     00000000	   1	[       ]
100   	0     	      1	              ""	    203.6170	    533.00	    0.0	    00000000     00000000	   1	[       ]
101   	0     	      1	              ""	    204.1500	    532.99	    0.0	    00000000     00000000	   1	[       ]
102   	0     	    253	              ""	    205.1840	   1034.01	    0.0	    00000000     00000000	   1	[       ]
103   	0     	      3	              ""	    205.1880	      4.00	    0.0	    00000000     00000000	   1	[       ]
104   	0     	    251	              ""	    207.5440	   2356.00	    0.0	    00000000     00000000	   1	[       ]
105   	0     	    250	              ""	    208.1600	    616.00	    0.0	    00000000     00000000	   1	[       ]
106   	0     	    250	              ""	    258.4080	  50247.98	    0.0	    00000000     00000000	   1	[       ]
107   	0     	    250	              ""	    263.0630	   4655.00	    0.0	    00000000     00000000	   1	[       ]
108   	0     	      1	              ""	    263.6190	    556.00	    0.0	    00000000     00000000	   1	[       ]
109   	0     	      1	              ""	    264.1520	    533.02	    0.0	    00000000     00000000	   1	[       ]
110   	0     	     53	              ""	    264.6860	    534.00	    0.0	    00000000     00000000	   1	[       ]
111   	0     	     54	              ""	    265.2200	    534.00	    0.0	    00000000     00000000	   1	[       ]
112   	0     	     55	              ""	    265.7530	    532.99	    0.0	    00000000     00000000	   1	[       ]
113   	0     	     56	              ""	    266.2860	    533.02	    0.0	    00000000     00000000	   1	[       ]
114   	0     	     57	              ""	    266.8200	    534.00	    0.0	    00000000     00000000	   1	[       ]
115   	0     	     58	              ""	    267.3530	    532.99	    0.0	    00000000     00000000	   1	[       ]
116   	0     	     59	              ""	    267.8860	    532.99	    0.0	    00000000     00000000	   1	[       ]
117   	0     	      1	              ""	    268.4200	    534.03	    0.0	    00000000     00000000	   1	[       ]
118   	0     	      1	              ""	    268.9530	    532.99	    0.0	    00000000     00000000	   1	[       ]
119   	0     	     50	              ""	    269.4860	    532.99	    0.0	    00000000     00000000	   1	[       ]
120   	0     	    253	              ""	    270.5190	   1033.02	    0.0	    00000000     00000000	   1	[       ]
121   	0     	      5	              ""	    270.5230	      4.00	    0.0	    00000000     00000000	   1	[       ]
122   	0     	    252	              ""	    272.7200	   2196.99	    0.0	    00000000     00000000	   1	[       ]
123   	0     	    250	              ""	    277.3120	   4592.01	    0.0	    00000000     00000000	   1	[       ]
124   	0     	      1	              ""	    277.8700	    557.98	    0.0	    00000000     00000000	   1	[       ]
125   	0     	      1	              ""	    278.4030	    533.02	    0.0	    00000000     00000000	   1	[       ]
